id,name,artist_genres,artist_image
3IFgjVPT8yeB4UnJCWOpZA,Teenage Mutants,dark techno,https://i.scdn.co/image/ab6761610000e5eb09aeeee1f456d54413c863b6
5l9wiTZVfqQTfMDOt0HtwC,Tiga,alternative dance,https://i.scdn.co/image/16411908b261c67ceeefb78681b09caaeb8de931
4a9sClW4YpYQE5jUMAWx5W,Watermät,house,https://i.scdn.co/image/ab6761610000e5ebbe112e20caa1687a1e6acfda
3j2zB13syOvCyrkJIomEA2,Stereo Express,deep euro house,https://i.scdn.co/image/ab6761610000e5eb4013e36e44bf28dc1fe3a8f8
4veIvBHKoUacjuoMOm3vsg,Ten Walls,lithuanian electronic,https://i.scdn.co/image/ab6761610000e5eb642fb5ea71993d1f720c3432
2kiY96tn0Nsr5PKpYGV182,Mickey,belgian electronic,https://i.scdn.co/image/ab67616d0000b273905b89f624d92555be2516f3
0LyfQWJT6nXafLPZqxe9Of,Various Artists,,https://i.scdn.co/image/ab6761610000e5eb7462d94efa2db53abba8c003
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,pop,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0
5MouCg6ta7zAxsfMEbc1uh,OMI,reggae fusion,https://i.scdn.co/image/ab6761610000e5ebb4318429cc3c4a3b72f5f87a
2NxFqOk7uZCe0hxfohdWJX,Triosence,german jazz,https://i.scdn.co/image/ab6761610000e5eb3cc2f44764b2edcf5359c64e
3R4vdaqhh9jn2fOCned9nM,Jacob Karlzon,german jazz,https://i.scdn.co/image/ab6761610000e5eb5ea38464a604a640292c6841
4kWBvU5JdoohnGYl7SMlfY,Helge Lien Trio,ecm-style jazz,https://i.scdn.co/image/ab6761610000e5eb360dc9f0ba5f6ff1bb512027
7c9O0hfRy2u32JVcWhoope,Lars Danielsson,contemporary jazz,https://i.scdn.co/image/ab6761610000e5ebabc4e9fd1ccf260d07d6cff8
1u9po7K8WB6nOZJQ1L6Bn7,Curly Camel,,https://i.scdn.co/image/ab67616d0000b273ffe9de41298545ef56ee6431
3YVrxRMlSTWYVqS3cv23a6,Torsten Krill,,https://i.scdn.co/image/ab67616d0000b2730868cc24ffbbe5b84d43dabb
5BAiqMRwZUKDmVbscImftU,Alboran Trio,contemporary jazz,https://i.scdn.co/image/ab67616d0000b2733390ec1dac727b180d5e9128
65mwyp96M7Yx78x8XVz39M,Tingvall Trio,german jazz,https://i.scdn.co/image/82680428337794e00b46feaa5a22008202f854da
15hIJXUw2c1byTN5dqeYaJ,Ulf Wakenius,german jazz,https://i.scdn.co/image/9f1162f0e9f3820db01b105b01495d9c16d5e725
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,classic soul,https://i.scdn.co/image/ab6761610000e5eb41aaa3a05d2ddba59454273e
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,classic soul,https://i.scdn.co/image/ab6761610000e5eb6a73ed54b07cd71d3b1f4789
03PCdNvkF81s7xHmtkNcoz,King Floyd,southern soul,https://i.scdn.co/image/ab67616d0000b273304772c154c32c6fb08c731f
0vqkz1b2qBkoYrGMj2CUWq,Bobby Womack,classic soul,https://i.scdn.co/image/ab6761610000e5eb2db6593db2598005d56a46e1
38h03gA85YYPeDPd9ER9rT,The O'Jays,classic soul,https://i.scdn.co/image/ab6761610000e5eb56ff1993c2aa3ca2c31b7a83
3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,classic soul,https://i.scdn.co/image/ab6761610000e5eb21359c0ca388c85629ed7d29
4q8AClo6ex5N1GbUqQdZQB,La Máquina Cinemática,,https://i.scdn.co/image/ab67616d0000b273886f0c5f2c4608270ef6c1d3
68HFSFMCZzyRjkkm9bv5Vt,Jaga Jazzist,jazztronica,https://i.scdn.co/image/ab6761610000e5eb19f579708ba3713c9b3a6a00
6ZcrtRB04NsWQp5bTnMSem,Pete Alderton,german blues,https://i.scdn.co/image/ab67616d0000b2738d71ebf52b1e10a3426af5f4
41FEVJCBGidsJwbjq0KfgM,William Fitzsimmons,acoustic pop,https://i.scdn.co/image/ab6761610000e5eb9548ed666570ba9297c1fb54
0XHM5ZNJDU8e4CfbWMeSzC,Roo Panes,british singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb5e50373fd384516f8090c762
5G49Sq5mMzAkGL4ZP6eVPY,The Staves,chamber pop,https://i.scdn.co/image/ab6761610000e5ebd9a85e13f94a9e6df87e9a34
7FDlvgcodNfC0IBdWevl4u,James Vincent McMorrow,chamber pop,https://i.scdn.co/image/ab6761610000e5eb35a1f891098b344cc70c7bd8
5EDkJDlRNcMs3ewliB24QA,Lo-Fang,,https://i.scdn.co/image/ab6761610000e5eb478b6cbdb54695e8ab20127c
3kyJ9Dtcfsww8eXKdmLvtf,Nathan Reich,,https://i.scdn.co/image/ab67616d0000b27304f43c6a08cf917e6aefd08d
7zOuMHqRJ6YOMnCGpLfuTU,Ciaran Lavery,british singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb88bcdebfe33b209af2c4d7fd
4NqS7DbPFYwZmniGHCPMpm,Nature Sounds,environmental,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a
3SDv9WEgYKj7phoe7iL207,Echoes Of Nature,environmental,https://i.scdn.co/image/ab6761610000e5eb5fb88a1263106283822c71c6
2ddCQb2yKwKC0iBWlYlm97,SwamiMillion,indie jazz,https://i.scdn.co/image/ab67616d0000b2735f96ac616b2d0a9f92c13466
2Zn4QYZKKh7FeojKJaRGU2,The Greg Foat Group,,https://i.scdn.co/image/8a3c297307c99565112e2a89dc989d33bac87325
4DbVGBurfbrdLW2ZwfwdmP,Takuya Kuroda,contemporary jazz,https://i.scdn.co/image/bde611570f7eae40474c4e9fd1183186286b380e
06xa1OLBsMQJFXcl2tQkH4,Machinedrum,footwork,https://i.scdn.co/image/ab6761610000e5eb9900f8097f6c4795b5e4bf76
0i1s9WcIu0PrUvHzALgofo,Seu Jorge,mpb,https://i.scdn.co/image/ab6761610000e5eb4e8989ba01fcdd07ca78f4f0
4WN5naL3ofxrVBgFpguzKo,Rudimental,pop dance,https://i.scdn.co/image/ab6761610000e5ebe0a1e4d232f422c8db0ed3f7
5gqhueRUZEa7VDnQt4HODp,Nils Frahm,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb812d9b7d8497a380601c8366
3uOCouLFR4bVx0XeiQJSbl,Harold Budd,ambient,https://i.scdn.co/image/fa206638f0f0408a8cee35eb2e9395fc29ea67fa
0fauHpmSHwodVYIjTqOGHz,Yiruma,korean instrumental,https://i.scdn.co/image/ab6761610000e5eb4e45a9bfdc9dc3095d684b83
5AVdeBRaOsTtoXqQFyPVhE,Danny Norbury,compositional ambient,https://i.scdn.co/image/ab67616d0000b273ed71560056978a48512b4f91
3haVJx9TUcufYl1rPyH0iv,Peter Broderick,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb995d31789ee37ded764ac2b7
758yIKdhJhWL6oTuTSFVV6,Dirk Maassen,compositional ambient,https://i.scdn.co/image/ab6761610000e5ebb48d18698239e9c5f21fd3b7
2txIBWgHfkCxbeaPQCKj7j,Cyrille Verdeaux,,https://i.scdn.co/image/ab67616d0000b2736be9754fd7cbe653f1a93191
7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb7d901cbff8cb882e7ba4e5f3
1rKrEdI6GKirxWHxIUPYms,Agnes Obel,chamber pop,https://i.scdn.co/image/ab6761610000e5ebcae92f295421692697e3235b
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,bebop,https://i.scdn.co/image/ab6761610000e5eb8757d081b1451ea9415230cb
2VZNmg4vCnew4Pavo8zDdW,Max Richter,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb1476a56321d66220e391d1c8
1Uff91EOsvd99rtAupatMP,Claude Debussy,classical,https://i.scdn.co/image/5e1155c852578ddf5d2cfea94ccb3a8a65efa882
2szO9JwHaj3hOnNVTUdqXL,STEVEN BROWN,,https://i.scdn.co/image/ab6761610000e5eb5e711f1eb245b9948510c3d6
2tVApsyMhUNv0jc7r18YUd,Nik Bärtsch,contemporary jazz,https://i.scdn.co/image/ab6761610000e5eb7a6dba36c187b78a67318528
5zyNXVd952fWOjkdGHCvPd,Béla Bartók,classical,https://i.scdn.co/image/592ddf9d4d2154cd3256c6e69171d5371fca8f0c
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,adult standards,https://i.scdn.co/image/d3b80d0493e0b44c1879fefff018b0a224d62468
36pk438TUUMdX59j1zbvTu,John Foxx,ambient,https://i.scdn.co/image/deac26aeacdc8a63d1ee5d603ec21bf68f79cacd
00sazWvoTLOqg5MFwC68Um,Yann Tiersen,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb68f9f1d20b6ad0f4c4c27ba6
0EyIzyLSylDC0h0y7JP7am,George Crumb,american contemporary classical,https://i.scdn.co/image/6667b77c8aeb03065f678d7c1dd8db81d633e096
4VpWzXVUAR2YyQuWQpNGAf,Bohren & Der Club Of Gore,dark jazz,https://i.scdn.co/image/ab6761610000e5eb657f1afcffd85e74dbf36b14
4WpI5i9RBEhJJwz8VHXUhn,Anders Koppel,danish contemporary classical,https://i.scdn.co/image/ab67616d0000b273a2e2db56c144774616d059f4
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,bebop,https://i.scdn.co/image/230fa01e3654ec8057b944877084dbaf175916f9
15wBtlgV8iNtxT6ljyVoWZ,Waves on Canvas,,
5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,alternative rock,https://i.scdn.co/image/ab6761610000e5eb00f01cecce8a4475c3de0998
4P70aqttdpJ9vuYFDmf7f6,Vangelis,cyberpunk,https://i.scdn.co/image/ab6761610000e5eb4eb15436c35fface06216543
0ygIgsjUzKivFgxgjQ9iV9,Jacques Greene,canadian electronic,https://i.scdn.co/image/ab6761610000e5ebe99fca392647694cfe5689ec
3wCcW4YNnb7qT4wOMBfkfr,Frederic Robinson,munich electronic,https://i.scdn.co/image/ab6761610000e5eba7307b271794b7f705e6d1c0
4bX7daXTJkeUBuBAI9Fmae,I'lls,aussietronica,https://i.scdn.co/image/ab6761610000e5eb90546bd8e8c911ca1b903df7
4ks65L9f7LvR3SUAbmdDGz,Cloud Boat,ambient pop,https://i.scdn.co/image/5d25dfceaba707f0df8f582211e596fa7f857de1
4ERLIGyR9ddXAPN9mEz9RQ,Wondr,,https://i.scdn.co/image/ab67616d0000b2734d58b0ac8fa107167b8e1e67
48hZklIMPklae2Mssfp8Cx,Scuba,classic dubstep,https://i.scdn.co/image/ab6761610000e5eb6baba93a3c9fa53bfc80791e
2AR42Ur9PcchQDtEdwkv4L,Floating Points,electronica,https://i.scdn.co/image/ab6761610000e5eb5843f638712f9f0ac1491e4a
7gAih0l51IrX04F2wKSR4L,Ukkonen,outsider house,https://i.scdn.co/image/ab67616d0000b2735543850aad764059af52082e
4B5oxjbZ2CClTNt8iEiC4n,Synkro,downtempo bass,https://i.scdn.co/image/ab6761610000e5ebc851aa38d5a3a997c2975946
6wXFUcaG7779tb1Ok72GBn,Herbert,microhouse,https://i.scdn.co/image/ab6761610000e5ebab68c5b849701a85ae02b860
3zn4zcwvstZfwfsQoH4a4o,Downliners Sekt,spanish electronic,https://i.scdn.co/image/ab67616d0000b2735b00e85e144dcba8e59fc990
4zAOqBfNLyWFvj1e3yvypJ,Catching Flies,downtempo,https://i.scdn.co/image/ab6761610000e5eb52489313435c3d1bdb618518
6iNVICWoG8BfqoyejEQdpF,Submerse,future garage,https://i.scdn.co/image/ab6761610000e5eb7929fa986fe860dc5a47383a
7Eu1txygG6nJttLHbZdQOh,Four Tet,electronica,https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7
3feKoAEDk2sJvlH0p1DAEy,Burial + Four Tet,,
0Qur5LqqAVVunjY2PnjhUp,Throwing Snow,ambient idm,https://i.scdn.co/image/d20e90d8f88d9dae4152f1564cf8d25b168f2c8f
7sYipTRgDXS2JVOPEhRutx,Portico Quartet,british jazz,https://i.scdn.co/image/ab6761610000e5eb5e20b04142da70afead87a5c
0g3NiCRhEv7M4SEDMrpItN,Totally Enormous Extinct Dinosaurs,alternative dance,https://i.scdn.co/image/ab6761610000e5ebf684ff3a4df8c58e27a17fd3
59qo8jHDlC1i30HVjQQW3O,Axel Boman,deep house,https://i.scdn.co/image/ab6761610000e5eb97d37c3a4477c3124891dacd
2BLYZpnY25mD7jfQDoj4Dp,Blocks,,https://i.scdn.co/image/ab6761610000e5eb33a3a5c06a7d37fc7d912abf
3TsEEdpuuCN1G0dPxV4uOA,Koreless,future garage,https://i.scdn.co/image/ab6761610000e5ebb76913bfe426d40e906d4e44
7iiSDtPYRu4l4lcHxPswZP,David Douglas,,https://i.scdn.co/image/ab6761610000e5eb63761e6ae923022d3319d539
3htNAy3vYWWYV8RZFeyRMT,Slow Magic,chillwave,https://i.scdn.co/image/ab6761610000e5ebf1f79c6d9359ef1d0f4d1e61
56j1OkSq0AMCgZGKVNc8GP,Samiyam,glitch,https://i.scdn.co/image/f45aa40a552dc42feb07341061d27603ac3ccc59
5r1kmts4MjJJVkxWTCUNMb,Caural,abstract beats,https://i.scdn.co/image/ab6761610000e5eb9ccd09697f2186e18d2908d5
28TS6lsqvm8EKRdBzMigTh,Limousine,,https://i.scdn.co/image/ab6761610000e5ebba1a056d6f5001d12f008991
6Tyzp9KzpiZ04DABQoedps,Little Dragon,art pop,https://i.scdn.co/image/ab6761610000e5eb15f9f1a4c029e472affd6d8a
48C2RLG6w7o4jAJjCJKZM8,Shigeto,future garage,https://i.scdn.co/image/ab6761610000e5eb5d30fe6fcbf605b2baea267d
0qzzGu8qpbXYpzgV52wOFT,Bibio,ambient folk,https://i.scdn.co/image/ab6761610000e5ebc6f8c3e1e5db20e02a26bcf2
29XOeO6KIWxGthejQqn793,Flying Lotus,afrofuturism,https://i.scdn.co/image/ab6761610000e5eb8d1330444720d6edffa07068
4mw86zm4QZIL8SksdyE6OU,múm,compositional ambient,https://i.scdn.co/image/bba3b1e5e7a3a34931ccf93363bbd7f0320d7321
6y80I9YZi4DOpbaSUlL725,Shlohmo,downtempo,https://i.scdn.co/image/ab6761610000e5eb5c7ba3b918f9541a2ed815d6
05fo024EFotg9songSENOZ,CocoRosie,art pop,https://i.scdn.co/image/ab6761610000e5eb301e22f2f3a157267b4bb717
42knKQiZRoKODmuki73xnB,Punch-Drunk Love,,https://i.scdn.co/image/ab67616d0000b2733b964f34f1b31698abef6734
4ayy8QlyWwfK8eOos9S8zW,A Forest,leipzig electronic,https://i.scdn.co/image/ab67616d0000b273fd5d14dd38566b6dff2eb678
4aEnNH9PuU1HF3TsZTru54,Caribou,alternative dance,https://i.scdn.co/image/ab6761610000e5ebf9da16d673af005d53bab9cc
6SKEuFZYhaTytrhtJjgnO2,Andreya Triana,british soul,https://i.scdn.co/image/ab6761610000e5ebe51b97f7352ff79cb22d7a95
7DtlawO7T5bsgq81EeHxwh,Sóley,icelandic indie,https://i.scdn.co/image/ab6761610000e5eba70b769d1dfda4038e8ce989
5cxol8ruhBU1QpUick7A42,Giselle,,https://i.scdn.co/image/ab6761610000e5ebc70ff31bfe3a3c20aa1bd582
5szdY7KaSi7epwyffrbV8c,Poolside,indie soul,https://i.scdn.co/image/ab6761610000e5ebaebaa3db389f0470276086df
5wZOrGWdg4hq7KIRMupJdI,Lone,downtempo,https://i.scdn.co/image/ab6761610000e5eb404b517fc3a2497c90637737
6FfTOJJ5iO4tRG80MG5Ovj,Isolée,electronica,https://i.scdn.co/image/ab6761610000e5ebb79b88f9ff71ac1838be6f57
60GLWP7xFH3OoN5XGpLBsd,Chapelier Fou,french indie pop,https://i.scdn.co/image/ab6761610000e5eb89a20e90fe418b033bd110d9
0qudezVgvl4Chd9BgNFB83,Chilly Gonzales,neo-classical,https://i.scdn.co/image/ab6761610000e5ebd491ef48e180ede2e6f3c85d
3NcPjvA2rp9FPj1JBAXwOS,Maxence Cyrin,compositional ambient,https://i.scdn.co/image/ab6761610000e5ebbcc36fa4f0c1596be5ac9870
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,downtempo,https://i.scdn.co/image/ab6761610000e5eb27fbd7df9e28455a9cab019e
2EExdpjU4SK3xnJHO5paJf,Henry Mancini,adult standards,https://i.scdn.co/image/ab6761610000e5eb9ee0e74df9f9ee5745caf24c
2sAlo7Fey5cqBk5WJILSd8,Onra,instrumental hip hop,https://i.scdn.co/image/ab6761610000e5ebca9eec7c77787905fb9cc04a
2vUpX2Zq1DBdCHuoEnmzkK,Tom Trago,dutch house,https://i.scdn.co/image/ab6761610000e5eb256ed2c2a2f17694439ea6f1
2iE18Oxc8YSumAU232n4rW,The Jackson 5,motown,https://i.scdn.co/image/19f768d93f6c80f7d4ca5b906e1c0376a3704389
0MponVSpW81oLvJZ53vYZH,The Marvelettes,classic girl group,https://i.scdn.co/image/6c35aa5919baa5acc3700d65087963e5c5c784b8
1GLtl8uqKmnyCWxHmw9tL4,The Kooks,brighton indie,https://i.scdn.co/image/ab6761610000e5ebd263e0042b36fd357c8c7cdb
3XHO7cRUPCLOr6jwp8vsx5,alt-J,indie rock,https://i.scdn.co/image/ab6761610000e5eb3fb5214e667e278a20878a6b
7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,art pop,https://i.scdn.co/image/ab6761610000e5eb7cc26e31b27189be2b179fee
52IsVhcUrx1B5wsfTdP0FR,The Soft,,https://i.scdn.co/image/ab6761610000e5eb4b8884c0f19261fea0aaae60
3ceOFG1q86nQVpJliylpgA,Submotion Orchestra,substep,https://i.scdn.co/image/ab6761610000e5ebe01fb6233808f6a0e1d9bebf
2JexLbBGkh1FnSWF1uoehP,Tusks,,https://i.scdn.co/image/ab6761610000e5ebd3bfa1d71bad606ed0ddf19a
61lZITYCgQ3S0tBzdPogaf,Ted Lennon,,https://i.scdn.co/image/ab6761610000e5ebeeeb62f79316700d688f6868
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,europop,https://i.scdn.co/image/411b4430f842fca92fedf709799274c52764cbbc
6JVRYNneRsYNInT4TNr5vU,Matt Wertz,acoustic pop,https://i.scdn.co/image/ab6761610000e5eb19c7edf980e7e50ae511d3fb
5Hc9oDGvStNGmnj44m8sHg,Tyler Ward,acoustic cover,https://i.scdn.co/image/ab6761610000e5eb609be0ee540573fd49d1cdea
6CmXhyslohOFRJMtPpRm4O,Ron Pope,neo mellow,https://i.scdn.co/image/ab6761610000e5eb6ca86b21f31e5386a5911a7d
3s9dByBqCrJP6KNZBSw2R0,The Invisible,,https://i.scdn.co/image/ab6761610000e5ebba2d8a8edbfabcf4317c9f5f
2eFVsaX3yHLPeWpiqvmeFn,Céu,mpb,https://i.scdn.co/image/ab6761610000e5ebad8ec292f8660167595a4225
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,alternative metal,https://i.scdn.co/image/ab6761610000e5eb7b1f0844624ba53e28129e8d
44o5duYZPqD0AfT0KOEUdw,The Senior Allstars,,https://i.scdn.co/image/ab67616d0000b273b9f3062c149e4db6b3fdc450
4fDdr1gRqAzOSP8jVR6CEs,Dave Barker,early reggae,https://i.scdn.co/image/ab67616d0000b273fc4e6f2b50cab25748c39f22
3xMQnjb0NrcSJ094beuXVy,Rico Rodriguez,jamaican ska,https://i.scdn.co/image/ab6761610000e5eb9fbf475ec344da25bf2be45f
7D5oTJSXSHf51auG0106CQ,Benjamin Francis Leftwich,acoustic pop,https://i.scdn.co/image/ab6761610000e5eb18e974436b4873ab232c51f0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,chicago rap,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,british singer-songwriter,https://i.scdn.co/image/ab6761610000e5eba47c45d0033c9ffe03e30bc4
1AMMMSq3rJdZtFGnBXEkz7,King Tubby,dub,https://i.scdn.co/image/ee08962ddb9c7f27a3ad5ed6052aa8deef521331
336vr2M3Va0FjyvB55lJEd,D'Angelo,indie soul,https://i.scdn.co/image/c69197fa9d01ec73e2617525b920e76b550ba2e2
6HCnsY0Rxi3cg53xreoAIm,Emancipator,downtempo,https://i.scdn.co/image/ab6761610000e5eb209cbc779adeb3b9df6e2635
3GzWhE2xadJiW8MqRKIVSK,Underoath,christian metal,https://i.scdn.co/image/ab6761610000e5ebbbd7c23baf6f0752d366c679
212OVpHAzTLck69yv0SizJ,Ayetoro,afrobeat,https://i.scdn.co/image/ab67616d0000b273ce7cbcffda150ffac4d4d503
2FX5o9rcj64pamxqE6clme,LE GRAND ESCROC,indie jazz,https://i.scdn.co/image/ab67616d0000b273f9a1935a6799ede014803506
5ECw3EVP88QcyfvjWehLSH,Sonzeira,,https://i.scdn.co/image/ab67616d0000b27362385fe8ab7daec262f2ec06
1zB1NNfCszTqI9R6rNWEg3,Raumskaya,breaks,https://i.scdn.co/image/ab6761610000e5ebd488b03d0d37b3b0f95d7940
63ZdRfiO5CnI0qerf0LYjW,Supersilent,fourth world,https://i.scdn.co/image/4f2e3540ed0976e6e28b76e161ac07d1cedbfbe0
70KRtY1QWEurUeM3wuzpG1,Jehst,conscious hip hop,https://i.scdn.co/image/ab6761610000e5ebafc35cc60239b05dffee7e8f
6LSdIzdX1VC5p1Qun9PKNZ,Building Instrument,bergen indie,https://i.scdn.co/image/ab6761610000e5eba8224dd51e510612fa79a876
5OiXz8xSD4YGtm7vYDZ0Gs,Manuel Galvin,,https://i.scdn.co/image/ab67616d0000b2735102c6a2b167a4872bb916e0
7CIW23FQUXPc1zebnO1TDG,Matt Corby,australian indie,https://i.scdn.co/image/ab6761610000e5eb2efd20e0855b5d19ab5efa9c
0gadJ2b9A4SKsB1RFkBb66,Passenger,folk-pop,https://i.scdn.co/image/ab6761610000e5ebab48d905cf4b7e027da20d50
1ououJVWgWsHWMYDLvT7sH,Ball Park Music,australian indie,https://i.scdn.co/image/ab6761610000e5eb0429988bda0ebc5d59ff8076
6gk4ierjjSVPoZep27VfZz,Bebel Gilberto,bossa nova,https://i.scdn.co/image/ab6761610000e5ebd373ca84d584e3cb79a9c3d1
2KwROtmoJfRcQHqDMiV6uo,Zara McFarlane,indie jazz,https://i.scdn.co/image/ab6761610000e5ebc974e36262bcc124faf891ff
1gIa65d5ICT2xVWiUJ3u27,Tom Zé,bossa nova,https://i.scdn.co/image/03d250f957eb557725bf2c1c7e5e0ccc7b8192eb
0tIODqvzGUoEaK26rK4pvX,Sun Ra,afrofuturism,https://i.scdn.co/image/66bf46ec1bfc2c72b97986f84af1a69f07531329
6nrFqkvRs71iJWGnHJHa2O,Scott Matthews,chamber pop,https://i.scdn.co/image/ab6761610000e5eb26e73c9a7011dbc670f5aaa8
22rVIFpjlQGme9i7lMnfQx,Polar Bear,british jazz,https://i.scdn.co/image/41c80299a49a4ccc58f2ca50f7abe843aece8457
0VSgciOd32tP2Yna1w4vDr,Baden Powell,bossa nova,https://i.scdn.co/image/ab67616d0000b273b7d8bbede63969344c1cd2f4
57xRtfFlssbpntpRQOBodd,Diogo Nogueira,mpb,https://i.scdn.co/image/ab6761610000e5ebdcd82e2e29edaa44de6d25fb
4W4o1hLeSM7vPjsZtxkAnv,Abayomy Afrobeat Orquestra,afrobeat,https://i.scdn.co/image/ab6761610000e5eb551d37c4b9e87d9f1e454158
72T7x96EAqN2UWvAgobYfv,Sizzla,dancehall,https://i.scdn.co/image/ab6761610000e5ebfe1ba059d162fc4f55ec798d
2d5lQo9YQ1DkAsBKTRp7Iu,Karen Souza,bossa nova cover,https://i.scdn.co/image/ab6761610000e5eba3c554f9960e7a87aff6bc15
6NP40ldgw4kYtspZOziuii,Eve St. Jones,coverchill,https://i.scdn.co/image/ab6761610000e5ebe9a62fc9eef409595d820cb8
6HDQnEYnyn9ToT7pvM5LAr,Eduardo Braga,bossa nova cover,https://i.scdn.co/image/ab6761610000e5eb513f2612638d1bd993dbfa3f
0g6rXs7y0Xalc9NSqM3jER,Ghetto Blaster Ltd.,coverchill,https://i.scdn.co/image/ab6761610000e5eb226c2c4d32ab2b73d1047c9d
2iI3XJh51N8lfWhmrO5CFI,Monique Kessous,bossa nova cover,https://i.scdn.co/image/ab6761610000e5eb2e409dc74703bb1268427df2
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,garage rock,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f
6hxZdH2MXCasVyInjfUwpv,The Crayon Fields,,https://i.scdn.co/image/ab6761610000e5eba28af947fcd57b747d6f9d4a
7lGyDgJJYSgOd9R5T4Cwe4,Slugabed,wonky,https://i.scdn.co/image/ab6761610000e5ebc17be9b41d8b61d84884b2e6
5PIshNx38qyLggwpqRhRRI,Henryk Górecki,compositional ambient,https://i.scdn.co/image/ab6761610000e5ebc3438c19a862c22ebe20e29c
536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,indie rock,https://i.scdn.co/image/ab6761610000e5ebf426f143c46ff54d8486f2d0
1gYp1OMI5TA9gdiwfdC57M,Andy Burrows,,https://i.scdn.co/image/ab6761610000e5eb5337176bee04d1e42564b42a
2BcIBFXVoydowG3UQYYq49,Dirty Gold,,https://i.scdn.co/image/ab67616d0000b273ece1c495630ed6d372f3ebb9
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,alternative rock,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8
3YcBF2ttyueytpXtEzn1Za,Incubus,alternative metal,https://i.scdn.co/image/ab6761610000e5ebbaebf3a81961bdf7173ab959
64mPnRMMeudAet0E62ypkx,Primus,alternative metal,https://i.scdn.co/image/ab6761610000e5eb54ed648a0c70ed8910840f4a
32lo0J8u6KZJTwBOIBrdYS,Fat Freddy's Drop,funk rock,https://i.scdn.co/image/ab6761610000e5eb7cbee35180b7d2762fe930ad
6fBF4MULW5yMzyGaon1kUt,John Butler Trio,banjo,https://i.scdn.co/image/ab6761610000e5ebd8787111a919c381c74ab26e
3SCB3V2d5Loauz5tfo6Y5G,Wende,dutch indie,https://i.scdn.co/image/ab6761610000e5eb66088b43f6a1079a55d51184
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,reggae,https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9
28INUgyzTTRbvSphrJbgZ2,C2C,nantes indie,https://i.scdn.co/image/ab6761610000e5ebad836b81ffe6679bc8467648
6LYGxFCmlJvAG6loQiNeox,Cover Pop,,https://i.scdn.co/image/ab67616d0000b27360462a6a0f0a7cb8eb9a6825
1ZdQ1Yj2c5p3ceRI9SBTCt,Jose Gonzales Trio,,https://i.scdn.co/image/ab67616d0000b273e5c82edc8a5abd6f093f9490
5sQJzc7ZGwC4olbhp2kqqX,Brad Mehldau Trio,contemporary jazz,https://i.scdn.co/image/ab6761610000e5eb5feee839d03a42ba0ef98fd6
2STVYmc2T02GlvvWZl7umj,Victor Wooten,electric bass,https://i.scdn.co/image/ab6772690000c46c9ad7cf201b69991bd5f10af0
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,neo mellow,https://i.scdn.co/image/ab6761610000e5eb46416642da7b30327821d26e
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,classic rock,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506
34v5MVKeQnIo0CWYMbbrPf,John Newman,dance pop,https://i.scdn.co/image/ab6761610000e5eb4eaf903c2b9df9217dafeba8
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,acoustic pop,https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,album rock,https://i.scdn.co/image/ab6761610000e5eb97996e2b05450ffbeafe15da
